,level_0,index,link,headline,summary,date,compounds_head,compounds_summ,compounds_head_summ,Sentiment,Modal,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Doc_length,Modal_freq,Negative_freq,Positive_freq,Uncertainty_freq,Litigious_freq,Constraining_freq,Superfluous_freq,Interesting_freq,Negative_score,Positive_score
662,9515,9515,https://www.nytimes.com/2010/07/02/sports/golf/02golf.html,Woods’s Practice Partner Eclipses Him at the AT&T,"Arjun Atwal of India, who birdied seven holes and bogeyed three, led a group of six players tied at 66 after the first round of the AT&T National.",2010-07-02 02:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,9524,9524,https://www.nytimes.com/2010/07/04/sports/golf/04golf.html,"Making His Putts, Rose Expands His Lead to Four Strokes","Justin Rose, wielding a new putter, shot a third-round 67 for a 10-under 200 through three rounds of the AT&T National.",2010-07-04 01:00:00,0.1027,0.0,0.1027,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,9571,9571,http://bits.blogs.nytimes.com/2010/07/12/consumer-reports-says-iphone-4-has-design-flaw/,Consumer Reports Says iPhone 4 Has Design Flaw,"2:39 p.m. | Updated Added link to earlier Consumer Reports blog post and comments from Michael Gikas, senior editor of electronics at Consumer Reports. 3:14 p.m. Added request for comment from AT&T and Apple.",2010-07-12 04:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,9592,9592,https://www.nytimes.com/2010/07/15/technology/15verizon.html,"Even Without iPhone, Verizon Is Gaining on AT&T","Thanks to a collaboration with Google, Verizon may decide it does not need Apple’s iPhone on its network.",2010-07-15 03:00:00,0.4215,0.4404,0.6908,"            Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  COLLABORATION      0         0         1            0          0   
1            MAY      3         0         0            1          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18,0.16666666666666666,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,-0.05555555555555555,0.05555555555555555
666,9641,9641,http://dealbook.nytimes.com/2010/07/23/markets-sharply-higher-on-earnings/,Markets Sharply Higher on Earnings,Corporations from AT&T to U.P.S. say business is finally picking up - and investors are cheering.,2010-07-23 07:00:00,0.0,0.5106,0.5106,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,9734,9734,http://gadgetwise.blogs.nytimes.com/2010/08/11/the-dell-streak-is-a-big-phone/,The Dell Streak Is a Big Phone,"On Friday, the Dell Streak tablet makes its long-awaited debut, selling for $550, or $300 with a two-year voice and data contract from AT&T.",2010-08-11 03:00:00,0.0,0.0,0.0,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  CONTRACT      0         0         0            0          1             0   

   Superfluous  Interesting  
0            0            0  ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0
668,9740,9740,https://www.nytimes.com/2010/08/12/technology/12net.html,Web Plan Is Dividing Companies,"Facebook said it would not support a proposal by Google and Verizon to regulate Internet access, while an AT&T executive called the plan a “reasonable framework.”",2010-08-12 05:00:00,0.0,-0.3089,-0.3089,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0     WOULD      2         0         0            0          0             0   
1  REGULATE      0         0         0            0          1             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27,0.07407407407407407,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0
669,9759,9759,https://www.nytimes.com/2010/08/16/business/16views.html,Variable Pricing and Net Neutrality,"Telecommunications giants like AT&T and Verizon and companies like Google, Apple and Microsoft that rely on the Internet need to find common ground on sharing the cost of increasing bandwidth.",2010-08-16 01:00:00,0.0,0.7783,0.7783,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  INCREASING      0         0         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            1  ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0
670,9942,9942,https://www.nytimes.com/2010/09/19/business/19goeken.html,"John Goeken, Who Led MCI and Splintered AT&T, Is Dead at 80",Mr. Goeken was a tenacious entrepreneur who founded the long-distance carrier that changed the shape of the nation’s telephone industry by challenging the monopoly of AT&T.,2010-09-19 01:00:00,-0.6486,0.1531,-0.5719,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  CHALLENGING      0         1         0            0          0   
1     MONOPOLY      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,-0.07407407407407407
671,9964,9964,http://dealbook.nytimes.com/2010/09/23/changing-the-guard-at-last/,"Changing the Guard, at Last","Recent weeks have seen the departure of John Varley from Barclays, Eric Daniels from Lloyds and Stephen Green from HSBC, with the risk that Michael Geoghegan will follow Mr. Green out the door if he does not succeed him. The question, a Financial Times column asks, is why is this happening only at the end of the crisis?",2010-09-23 01:00:00,0.0,-0.8329,-0.8329,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0      RISK      0         0         0            1          0             0   
1      WILL      1         0         0            0          0             0   
2   SUCCEED      0         0         1            0          0             0   
3  QUESTION      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  ",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,58,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0
672,10071,10071,https://www.nytimes.com/2010/10/09/technology/09phone.html,Apple Plans to Offer iPhone on Verizon,"After more than three years of using AT&T networks, Apple is said to be making an iPhone 4 for Verizon.",2010-10-09 01:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,10102,10102,http://bits.blogs.nytimes.com/2010/10/14/ipad-coming-to-verizon-wireless-and-att-stores/,IPad Coming to Verizon Wireless and AT&T Stores,Apple said Thursday that Verizon Wireless would begin selling the iPad at its stores on Oct. 28.,2010-10-14 04:00:00,0.0,0.0,0.0,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WOULD      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,10106,10106,https://www.nytimes.com/2010/10/14/opinion/14thu4.html,As the iPhone Goes ...,Could a non-AT&T iPhone mean that wireless service providers will finally have to accept real competition?,2010-10-14 08:00:00,0.0,0.3818,0.3818,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  COULD      3         0         0            1          0             0   
1   WILL      1         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,0.23529411764705882,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
675,10138,10138,http://bits.blogs.nytimes.com/2010/10/19/are-carriers-gearing-up-to-battle-for-customers/,Are AT&T and Verizon About to Square Off Over Pricing?,"While Steven P. Jobs, Apple's chief executive,  and Andy Rubin, the vice president of engineering at Google, fire pot shots at one another over their rival cellphone  platforms, the wireless carriers are engaging in their own snipefest behind the scenes.",2010-10-19 05:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,10227,10227,http://bits.blogs.nytimes.com/2010/11/04/atts-bet-on-health-technology/,AT&T's Bet on Health Technology,The new Republican majority in the House has vowed to undo vast swaths of the Obama administration's agenda for health care reform. But analysts predict that technology projects will be mostly off limits.,2010-11-04 05:00:00,0.0,0.4939,0.4939,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  PREDICT      0         0         0            1          0             0   
1     WILL      1         0         0            0          0             0   
2   LIMITS      0         0         0            0          0             1   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,0.0
677,10302,10302,http://bits.blogs.nytimes.com/2010/11/17/att-your-original-social-network/,AT&T: Your (Original) Social Network,Facebook is a mere infant compared with another social networking colossus that came earlier.,2010-11-17 03:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,10359,10359,https://www.nytimes.com/2010/11/27/opinion/27sat1.html,The Arbitration War,A Supreme Court case involving AT&T Mobility is about a small amount of money and the huge principle of being able to enforce consumers’ rights in court.,2010-11-27 01:00:00,-0.5994,0.7096,0.25,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  COURT      0         0         0            0          1             0   
1  COURT      0         0         0            0          1             0   
2   ABLE      0         0         1            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,27,0.0,0.0,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.0,-0.037037037037037035,0.037037037037037035
679,10393,10393,https://www.nytimes.com/2010/12/04/opinion/lweb04class.html,Class-Action Lawsuits,Letter to the editor regarding AT&T v. Concepcion.,2010-12-04 01:00:00,-0.1531,0.0,-0.1531,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,10486,10486,http://dealbook.nytimes.com/2010/12/20/att-to-buy-qualcomm-spectrum-for-1-9-billion/,AT&T to Buy Qualcomm Spectrum for $1.9 Billion,"AT&T has agreed to buy spectrum licenses from Qualcomm for $1.925 billion, the companies announced on Monday - in a deal that expands AT&T fourth generation, or 4G, capacity.",2010-12-20 02:00:00,0.0,0.3612,0.3612,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,10495,10495,https://www.nytimes.com/2010/12/21/technology/21spectrum.html,AT&T Will Buy More Spectrum,AT&T wants to introduce its fourth-generation broadband service next year.,2010-12-21 05:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,10520,10520,http://bits.blogs.nytimes.com/2010/12/27/video-shows-that-texting-and-driving-dont-mix/,AT&T Video Shows Texting and Driving Don't Mix,"""Where u at""",2010-12-27 01:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,10583,10583,http://gadgetwise.blogs.nytimes.com/2011/01/06/att-readies-its-post-iphone-strategy/,AT&T Readies Its Post-iPhone Strategy,"LAS VEGAS -- AT&T's agreement with Apple to be the exclusive distributor of the iPhone in the United States may be drawing to a close, but the nation's second-largest wireless carrier has no plans to be left empty-handed when it ends.",2011-01-06 11:00:00,0.0,0.1154,0.1154,"        Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  EXCLUSIVE      0         0         1            0          0             0   
1        MAY      3         0         0            1          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,42,0.07142857142857142,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,-0.023809523809523808,0.023809523809523808
684,10591,10591,https://www.nytimes.com/2011/01/08/technology/08verizon.html,Verizon Is Said to Be Planning to Announce iPhone 4 on Its Network,The long-expected arrival of the iPhone on Verizon will end years of exclusivity for AT&T and is likely to upend the smartphone market in the United States.,2011-01-08 01:00:00,0.0,0.4215,0.4215,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0         WILL      1         0         0            0          0   
1  EXCLUSIVITY      0         0         1            0          0   
2       LIKELY      2         0         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  ",3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28,0.10714285714285714,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,-0.03571428571428571,0.03571428571428571
685,10608,10608,https://www.nytimes.com/2011/01/11/technology/11phone.html,AT&T and Verizon Trade Taunts Over iPhone,"Verizon is set to offer an iPhone, cranking up the fight over smartphones, which generate substantial revenues.",2011-01-11 04:00:00,0.0,-0.2023,-0.2023,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,10617,10617,http://bits.blogs.nytimes.com/2011/01/12/the-iphone-effect-strikes-early-for-verizon/,The iPhone Effect Strikes Early for Verizon,"Verizon's announcement that it would offer Apple's iPhone was met with cheers by many consumers because its network is considered more reliable than AT&T's. But on Tuesday, Verizon suffered its own slowdown.",2011-01-12 05:00:00,-0.3612,-0.0258,-0.3818,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0     WOULD      2         0         0            0          0             0   
1  SUFFERED      0         1         0            0          0             0   
2  SLOWDOWN      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,-0.0625
687,10618,10618,https://www.nytimes.com/2011/01/12/technology/12phone.html,Battle Is Set as Verizon Adds iPhone,The highly anticipated move marks the end of a five-year agreement of exclusivity between Apple and AT&T.,2011-01-12 06:00:00,-0.3818,0.4939,0.1531,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  ANTICIPATED      0         0         0            1          0   
1  EXCLUSIVITY      0         0         1            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,-0.05555555555555555,0.05555555555555555
688,10622,10622,http://gadgetwise.blogs.nytimes.com/2011/01/13/how-wireless-networks-fared-at-ces/,How Wireless Networks Fared at CES,"As my colleague Jenna Wortham's article pointed out on Monday, the success of Verizon's iPhone offering will depend largely on the Verizon network ability to deliver where AT&T has sputtered, which is reliability.",2011-01-13 02:00:00,0.0,0.7184,0.7184,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  SUCCESS      0         0         1            0          0             0   
1     WILL      1         0         0            0          0             0   
2   DEPEND      3         0         0            1          0             1   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,33,0.12121212121212122,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,-0.030303030303030304,0.030303030303030304
689,10639,10639,https://www.nytimes.com/2011/01/16/weekinreview/16brustein.html,"Wireless, but Leashed","Cellphone users rejoiced after Apple liberated the iPhone from AT&T’s grip. But Europeans asked, What took so long?",2011-01-16 04:00:00,0.0,0.4588,0.6124,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,10665,10665,https://www.nytimes.com/2011/01/20/us/20privacy.html,Court Weighs Whether Corporations Have Personal Privacy Rights,A case involves AT&T’s effort to block the release of documents it had provided to the F.C.C.,2011-01-20 03:00:00,0.0,-0.4404,-0.4404,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,10703,10703,https://www.nytimes.com/2011/01/28/technology/28phone.html,AT&T Will Push Its Android Phones,"With Verizon Wireless preparing to sell iPhones too, AT&T will shift its strategy to market smartphones with Android operating systems.",2011-01-28 01:00:00,0.0,0.0,0.0,"   Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WILL      1         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,10726,10726,http://bits.blogs.nytimes.com/2011/02/02/att-sweetens-data-plans-before-verizon-iphone/,AT&T Sweetens Data Plans Before Verizon iPhone,"After Verizon announced it would begin selling the iPhone on its network, the company introduced several data plan offerings to help strengthen its position against AT&T, the exclusive carrier of the iPhone in the United States for the last several years.",2011-02-02 01:00:00,0.0,0.8074,0.8074,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0       WOULD      2         0         0            0          0   
1  STRENGTHEN      0         0         1            0          0   
2     AGAINST      0         1         0            0          0   
3   EXCLUSIVE      0         0         1            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  ",2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,41,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,-0.024390243902439025,0.024390243902439025
693,10739,10739,https://www.nytimes.com/2011/02/03/technology/personaltech/03pogue.html,"For iPhone, Almost Heaven",The Verizon iPhone will become available on Feb. 10. Does AT&T have anything to worry about?,2011-02-03 04:00:00,0.4601,-0.4404,0.0276,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0   WILL      1         0         0            0          0             0   
1  WORRY      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,-0.0625
694,10741,10741,http://pogue.blogs.nytimes.com/2011/02/04/a-loophole-in-a-verizon-iphone-rule/,A Loophole in a Verizon iPhone Rule,"In my review of the Verizon iPhone this week, I noted that, because it's a phone that works on a CDMA network (the type Sprint and Verizon use), you can't make a phone call and surf the Web simultaneously. That's a crucial difference between the Verizon and AT&T versions of the iPhone.",2011-02-04 01:00:00,0.0,0.0,0.0,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  CRUCIAL      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,-0.019230769230769232
695,10780,10780,http://dealbook.nytimes.com/2011/02/10/might-att-want-dish-network-and-echostar/,"Dish Network and EchoStar a Fit for AT&T, Report Says","As Dish Network expands its broadband spectrum, the satellite television provider is becoming an attractive target for AT&T, according to a Credit Suisse analyst report, released on Thursday.",2011-02-10 03:00:00,0.3612,0.7096,0.8126,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  ATTRACTIVE      0         0         1            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  ",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,-0.03571428571428571,0.03571428571428571
696,10784,10784,https://www.nytimes.com/2011/02/10/technology/10phone.html,"As Verizon’s iPhone Sales Begin, Gauging the Effects on AT&T","When Verizon begins selling the iPhone 4 on Thursday, its anticipated sales success could alter the wireless industry, some analysts say.",2011-02-10 07:00:00,0.0,0.5719,0.5719,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  ANTICIPATED      0         0         0            1          0   
1      SUCCESS      0         0         1            0          0   
2        COULD      3         0         0            1          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  ",3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,21,0.14285714285714285,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,-0.047619047619047616,0.047619047619047616
697,10808,10808,http://bits.blogs.nytimes.com/2011/02/14/verzion-demonstrates-voice-over-lte-service/,Verizon Demonstrates Voice-Over-LTE Service,"BARCELONA, Spain -- One important weapon in AT&T's arsenal against Verizon in the iPhone arms race is that Verizon's wireless network does not allow smartphone owners to make voice calls and surf the Web at the same time.",2011-02-14 03:00:00,0.0,-0.2654,-0.2654,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  AGAINST      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,-0.02702702702702703
698,10894,10894,http://mediadecoder.blogs.nytimes.com/2011/02/27/att-begins-service-to-text-users-in-certain-locations/,AT&T Begins Service to Text Users in Certain Locations,"On Monday, AT&T will announce the company's first location-based marketing service through which companies can send text messages to users who choose to receive special offers.",2011-02-27 05:00:00,0.2732,0.4019,0.5859,"   Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WILL      1         0         0            0          0             0   
1   CAN      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,10914,10914,https://www.nytimes.com/2011/03/02/us/02scotus.html,Supreme Court Rules on AT&T Case,Chief Justice John G. Roberts Jr. parsed the word “personal” for AT&T as the company tried to block release of some documents.,2011-03-02 01:00:00,0.5574,0.128,0.6249,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  JUSTICE      0         0         0            0          1             0   

   Superfluous  Interesting  
0            0            0  ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0
700,11021,11021,http://dealbook.nytimes.com/2011/03/20/t-mobile-deal-leaves-sprints-future-unclear/,T-Mobile Deal Leaves Sprint's Future Unclear,"With AT&T agreeing to buy T-Mobile USA for $39 billion, the future of Sprint Nextel just got fuzzier.",2011-03-20 01:00:00,-0.25,0.34,0.1027,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,11025,11025,http://dealbook.nytimes.com/2011/03/20/the-advisers-behind-the-att-deal/,The Advisers Behind the AT&T Deal,More than a few banks and law firms will be ringing up handsome fees for putting together AT&T's $39 billion bid for T-Mobile USA.,2011-03-20 05:00:00,0.0,0.4939,0.4939,"   Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0   LAW      0         0         0            0          1             0   
1  WILL      1         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
702,11026,11026,http://dealbook.nytimes.com/2011/03/20/att-to-buy-t-mobile-usa-for-39-billion/,AT&T to Buy T-Mobile USA for $39 Billion,"12:16 a.m. | Updated AT&T announced on Sunday that it had agreed to buy T-Mobile USA from Deutsche Telekom for $39 billion, in a deal that would create the largest wireless carrier in the nation and promised to reshape the industry.",2011-03-20 06:00:00,0.0,0.6908,0.6908,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WOULD      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,11028,11028,http://dealbook.nytimes.com/2011/03/20/telecoms-active-deal-machine/,Telecom's Active Deal Machine,"With AT&T moving to buy T-Mobile USA for $39 billion, telecom companies are now the second most active deal-makers in the world.",2011-03-20 08:00:00,0.4019,0.4576,0.6901,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,11029,11029,http://dealbook.nytimes.com/2011/03/21/the-regulatory-risk-in-the-att-deal/,The Regulatory Risk in the AT&T Deal,DealBook's Coverage of AT&T-T-Mobile Deal,2011-03-21 01:00:00,-0.2732,0.0,-0.2732,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
